topic_id;tokens1_19;match;ngramms;profondeur;BT1;MT;Domain;COMMENTAIRES
EU_en_Pres1-100_87;;;;;;;;
EU_en_Pres1-100_88;financial|year|expenditure|account|budget|article|european|appropriations|accounts|payment|commission|revenue|unit|communities|currency|payments|accounting|regulation|board;expenditure;1;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;budget;1;2;budget policy;MT 2436 public finance and budget policy;24 FINANCE;
EU_en_Pres1-100_88;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_88;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;payment;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;revenue;1;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;currency;1;2;money market;MT 2411 monetary economics;24 FINANCE;
EU_en_Pres1-100_88;;payment;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_88;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_88;;financial year;2;2;implementation of the budget;MT 2441 budget;24 FINANCE;
EU_en_Pres1-100_88;;financial regulation;2;2;public finance;MT 2436 public finance and budget policy;24 FINANCE;
EU_en_Pres1-100_88;;;;;;;;
EU_en_Pres1-100_89;system|will|level|situation|time|problems|problem|large|view|national|fact|hand|cases|difficulties|case|sector|limited|difficult|general;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_89;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_89;;limitation;1;3;admissibility;MT 1221 justice;12 LAW;
EU_en_Pres1-100_89;;;;;;;;
EU_en_Pres1-100_90;directive|states|annex|provisions|laws|member|maximum|values|equipment|technical|requirements|relating|field|permissible|committee|directives|weight|limits|articles;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_90;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_90;;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_90;;law;1;1;law;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_90;;committee ;1;2;EU office or agency;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-100_90;;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_90;;limitation;1;3;admissibility;MT 1221 justice;12 LAW;
EU_en_Pres1-100_90;;;;;;;;
EU_en_Pres1-100_91;convention|pollution|sea|parties|tho|protocol|mediterranean|contracting|marine|dumping|substances|area|party|article|international|aircraft|conference|protection|environment;pollutant;1;2;nuisance;MT 5216 deterioration of the environment;52 ENVIRONMENT;
EU_en_Pres1-100_91;;sea;1;2;geophysical environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-100_91;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-100_91;;Mediterranean;1;3;sea;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-100_91;;contract;1;2;civil law;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_91;;dumping;1;2;restriction on competition;MT 4031 competition;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_91;;aircraft;1;3;aircraft fleet;MT 4826 air and space transport;48 TRANSPORT;
EU_en_Pres1-100_91;;conference;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_91;;international convention;2;2;international instrument;MT 0806 international affairs;08 INTERNATIONAL RELATIONS;
EU_en_Pres1-100_91;;pollution of the seas;4;3;water pollution;MT 5216 deterioration of the environment;52 ENVIRONMENT;
EU_en_Pres1-100_91;;;;;;;;
EU_en_Pres1-100_92;community|association|acp|Greece|states|convention|originating|council|agreement|products|arrangements|provisions|Tunisia|Morocco|imports|Turkey|countries|protocol|accession;association;1;3;collective activities;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_92;;Greece;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_92;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_92;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_92;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_92;;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_92;;Tunisia;1;4;Maghreb;MT 7221 Africa || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_92;;Morocco;1;4;Maghreb;MT 7221 Africa || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_92;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_92;;Turkey;1;2;Middle East;MT 7226 Asia and Oceania || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_92;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres1-100_92;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-100_92;;Community production;2;2;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_92;;Community import;2;3;import;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_92;;;;;;;;
EU_en_Pres1-100_93;member|quota|states|community|share|shares|tariff|State|reserves|tons|initial|metric|commission|article|imports|amount|allocated|period|draw;quota;1;3;non-tariff barrier;MT 2021 international trade;20 TRADE;
EU_en_Pres1-100_93;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_93;;share;1;3;securities;MT 2421 free movement of capital;24 FINANCE;
EU_en_Pres1-100_93;;share;1;3;securities;MT 2421 free movement of capital;24 FINANCE;
EU_en_Pres1-100_93;;tariff;1;3;fixing of prices;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_93;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_93;;reserves;1;2;management;MT 4021 management;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_93;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_93;;periodical;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_93;;;;;;;;
EU_en_Pres1-100_94;convention|protocol|contracting|party|article|council|government|ratification|force|paragraph|parties|international|accession|acceptance|united|annex|application|extension|secretary;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-100_94;;contract;1;2;civil law;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_94;;government;1;2;executive body;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres1-100_94;;secretary;1;2;administrative personnel;MT 4006 business organisation;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_94;;international convention;2;2;international instrument;MT 0806 international affairs;08 INTERNATIONAL RELATIONS;
EU_en_Pres1-100_94;;;;;;;;
EU_en_Pres1-100_95;treaty|commerce|exchange|agreements|navigation|notes|commercial|agreement|arab|Egypt|Cyprus|trade|third|convention|friendship|states|member|countries|relations;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_95;;navigator;1;3;Internet;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_95;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_95;;Egypt;1;2;North Africa;MT 7221 Africa || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_95;;Cyprus;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_95;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_95;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres1-100_95;;;;;;;;
EU_en_Pres1-100_96;description|products|member|airport|fabrics|port|european|address|communities|destination|State|tariff|handicrafts|industry|de|cottage|states|seal|body;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_96;;airport;1;2;air transport;MT 4826 air and space transport;48 TRANSPORT;
EU_en_Pres1-100_96;;fabric;1;2;textile industry;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres1-100_96;;port;1;2;ports policy;MT 4821 maritime and inland waterway transport;48 TRANSPORT;
EU_en_Pres1-100_96;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_96;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_96;;tariff;1;3;fixing of prices;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_96;;handicrafts;1;2;industrial structures;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres1-100_96;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres1-100_96;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_96;;seal;1;5;marine mammal;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-100_96;;product description;2;4;product quality;MT 2026 consumption;20 TRADE;
EU_en_Pres1-100_96;;;;;;;;
EU_en_Pres1-100_97;programme|reactor|materials|nuclear|jrc|will|energy|staff|data|project|fusion|high|ispra|studies|temperature|activities|establishment|analysis|reactors;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_97;;JRC;1;2;EU office or agency;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-100_97;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_97;;staff;1;2;personnel administration;MT 4421 personnel management and staff remuneration;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres1-100_97;;establishment;1;2;company structure;MT 4006 business organisation;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_97;;;;;;;;
EU_en_Pres1-100_98;car|disease|safety|foot|doors|mouth|lift|inspection|door|eec|speed|type|control|device|mechanical|approval|landing|machine|vaccine;car;1;4;vehicle fleet;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres1-100_98;;disease;1;1;disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_98;;lift;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres1-100_98;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_98;;mechanization;1;2;industrial manufacturing;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_98;;approval;1;3;standardisation;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_98;;Land ;1;3;federal State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_98;;vaccine;1;3;pharmaceutical product;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_98;;;;;;;;
EU_en_Pres1-100_99;member|article|states|State|provisions|community|measures|referred|application|commission|laid|procedure|respect|provided|rules|council|apply|paragraph|conditions;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_99;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_99;;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_99;;provider;1;3;Internet;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_99;;ruling;1;1;ruling;MT 1221 justice;12 LAW;
EU_en_Pres1-100_99;;;;;;;;
EU_en_Pres1-50_0;amounts|cereals|compensatory|products|rice|wheat|applicable|regulation|amount|eec|refund|falling|weight|referred|barley|content|levy|processed|exceeding;cereals;1;1;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_0;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-50_0;;rice;1;2;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_0;;wheat;1;2;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_0;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_0;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-50_0;;barley;1;2;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_0;;compensatory amount;2;3;agri-monetary policy;MT 5606 agricultural policy;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres1-50_0;;amount of refund;3;3;export financing;MT 2006 trade policy;20 TRADE;
EU_en_Pres1-50_0;;cereal product;2;2;processed food product;MT 6026 foodstuff;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_0;;;;;;;;
EU_en_Pres1-50_1;fund|decision|council|assistance|social|article|european|operations|february|training|regulation|persons|application|financial|submitted|AIDS|december|applications|november;fund ;1;3;EU financial instrument;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres1-50_1;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_1;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-50_1;;socialism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-50_1;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-50_1;;train;1;3;rail transport;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres1-50_1;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_1;;personality;1;3;psychology;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-50_1;;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-50_1;;;;;;;;
EU_en_Pres1-50_2;article|member|provisions|states|paragraph|commission|council|directive|measures|proposal|laid|referred|State|provided|respect|application|procedure|apply|time;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-50_2;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-50_2;;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_2;;proposal ;1;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_2;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-50_2;;provider;1;3;Internet;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-50_2;;;;;;;;
EU_en_Pres1-50_3;commission|council|committee|decision|european|community|member|states|draft|proposal|economic|opinion|concerning|treaty|meeting|adopted|regard|set|proposals;committee ;1;2;EU office or agency;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_3;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-50_3;;draft;1;4;deposit money;MT 2411 monetary economics;24 FINANCE;
EU_en_Pres1-50_3;;proposal ;1;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-50_3;;opinion;1;2;legislative procedure;MT 0426 parliamentary proceedings;04 POLITICS;
EU_en_Pres1-50_3;;proposal ;1;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;Commission Decision;2;2;EU act;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;European Commission;2;2;EU institution;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;member of the Commission;4;3;European Commission;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;Commission proposal;2;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;opinion of the Commission;4;3;opinion ;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;Commission proposal;2;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;Council Decision;2;2;EU act;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;European Council;2;2;EU institution;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-50_3;;;;;;;;
EU_en_Pres1-50_4;securities|quantitative|textiles|authorities|arrangement|products|community|textile|limits|units|zealand|quotation|ciuts|agreement|will|admission|official|export|market;securities;1;2;financial market;MT 2421 free movement of capital;24 FINANCE;
EU_en_Pres1-50_4;;author;1;2;arts;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres1-50_4;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-50_4;;limitation;1;3;admissibility;MT 1221 justice;12 LAW;
EU_en_Pres1-50_4;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-50_4;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-50_4;;admissibility;1;2;judicial proceedings;MT 1221 justice;12 LAW;
EU_en_Pres1-50_4;;export;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres1-50_4;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres1-50_4;;;;;;;;
EU_en_Pres1-50_5;directive|products|substances|product|annex|sea|medicinal|foodstuffs|acid|mediterranean|solution|health|laws|content|states|reagents|labelling|animal|water;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_5;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-50_5;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-50_5;;sea;1;2;geophysical environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-50_5;;medicine;1;2;medical science;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-50_5;;foodstuff;1;1;foodstuff;MT 6026 foodstuff;60 AGRI-FOODSTUFFS;
EU_en_Pres1-50_5;;acid;1;2;chemical compound;MT 6811 chemistry;68 INDUSTRY;
EU_en_Pres1-50_5;;Mediterranean;1;3;sea;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-50_5;;health;1;1;health;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-50_5;;law;1;1;law;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-50_5;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-50_5;;labelling;1;2;preparation for market;MT 2031 marketing;20 TRADE;
EU_en_Pres1-50_5;;animism;1;2;religion;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres1-50_5;;water;1;3;aquatic environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-50_5;;;;;;;;
